Unnamed: 0.1,Year_leisure,Period_leisure,Label_leisure,Value_leisure,date,Year_service,Period_service,Label_service,Value_service,Unnamed: 0,name,year,start date,end date,type,distance,size,smoke estimate,start_date_ym,end_date_ym
1927,1991,M10,Oct,9500.0,1991-10-01,1991,M10,Oct,89200.0,67527,UNKNOWN (1),1991,1991-05-01,1991-10-31,Likely Wildfire,579.3923797557306,37.892851692145456,3.0163502546012606,1991-05,1991-10
1935,1991,M10,Oct,9500.0,1991-10-01,1991,M10,Oct,89200.0,67535,UNKNOWN (1),1991,1991-05-01,1991-10-31,Likely Wildfire,637.2675622311781,14.563721189862756,3.005713346345008,1991-05,1991-10
1977,1991,M10,Oct,9500.0,1991-10-01,1991,M10,Oct,89200.0,67577,ARNOLD RX (1),1991,1991-05-01,1991-10-31,Likely Wildfire,335.533695657476,0.0563742368105928,3.000042003409449,1991-05,1991-10
2232,1992,M05,May,9300.0,1992-05-01,1992,M05,May,89100.0,18914,TWOSOTOL (3),1992,1992-05-13,1992-05-13,Wildfire,450.00005577531937,4.097666679721905,4.002276481206575,1992-05,1992-05
2261,1992,M06,Jun,9400.0,1992-06-01,1992,M06,Jun,90000.0,18394,BOX (2),1992,1992-06-27,1992-06-27,Wildfire,626.6666148286871,1164.2812188288146,4.464473928911586,1992-06,1992-06
2314,1992,M06,Jun,9400.0,1992-06-01,1992,M06,Jun,90000.0,19092,SAND CASTL (3),1992,1992-06-28,1992-06-28,Wildfire,587.7325988114421,0.1734634449967943,4.000073785019475,1992-06,1992-06
2340,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18343,GAP (3),1992,1992-07-01,1992-07-03,Wildfire,430.7687484598755,2551.091913471739,5.48054607175697,1992-07,1992-07
2349,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18515,AGAVE (3),1992,1992-07-01,1992-07-03,Wildfire,427.4545722730725,275.1596070713762,4.160929151844231,1992-07,1992-07
2351,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18539,BOUNDARY (3),1992,1992-07-13,1992-07-19,Wildfire,645.7345193548146,225.92366524218008,4.087467704788305,1992-07,1992-07
2360,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18703,PELONA (2),1992,1992-07-12,1992-07-30,Wildfire,638.1078277797653,51.17162391717144,4.020048188444584,1992-07,1992-07
2365,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18878,MIDDLEPOND (2),1992,1992-07-04,1992-07-05,Wildfire,526.005369764815,6.143841964834306,4.0029200471696615,1992-07,1992-07
2366,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18923,VENUS (3),1992,1992-07-24,1992-07-25,Wildfire,453.1733566577101,3.7614525899396543,4.0020750627407145,1992-07,1992-07
2367,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,18924,CURVE (3),1992,1992-07-17,1992-07-17,Wildfire,453.9200327146131,3.7466861317673192,4.0020635166228296,1992-07,1992-07
2392,1992,M07,Jul,9300.0,1992-07-01,1992,M07,Jul,90100.0,19232,PICNICDUNE (2),1992,1992-07-04,1992-07-04,Wildfire,596.165644827725,0.0355158435641235,4.000014893446089,1992-07,1992-07
2511,1992,M09,Sep,9600.0,1992-09-01,1992,M09,Sep,91500.0,18510,HELENA (2),1992,1992-09-08,1992-09-08,Wildfire,465.0797670388501,308.4893252452792,4.165826029806361,1992-09,1992-09
2515,1992,M09,Sep,9600.0,1992-09-01,1992,M09,Sep,91500.0,18584,DUVAL (2),1992,1992-09-21,1992-09-21,Wildfire,446.05892273184,152.77586317540352,4.085625382314821,1992-09,1992-09
2573,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18334,Beaver (2),1992,1992-09-28,1992-10-31,Wildfire,646.0254762505627,3278.5870428741805,5.268752999457011,1992-09,1992-10
2623,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18424,Cerro Grande (2),1992,1992-10-13,1992-10-31,Wildfire,574.082039255906,808.1736263668058,4.351941696092041,1992-10,1992-10
2638,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18450,POSO (3),1992,1992-07-24,1992-10-31,Wildfire,605.952530393331,1107.832093397982,4.457062244083243,1992-07,1992-10
2648,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18465,MACKDRAW (2),1992,1992-10-07,1992-10-07,Wildfire,614.1560734062222,517.8605153441207,4.210801674756699,1992-10,1992-10
2727,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18601,Fremont Fire (4),1992,1992-12-31,1992-10-31,Wildfire,607.3793489051061,135.8184371411773,4.055903463538072,1992-12,1992-10
2731,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18608,CLARA (3),1992,1992-06-29,1992-10-31,Wildfire,570.4365956815572,129.2350699119527,4.056638665405725,1992-06,1992-10
2765,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18684,JA 1 (4),1992,1992-10-13,1992-10-13,Wildfire,422.3665380444093,118.71583151099264,4.0702682509252845,1992-10,1992-10
2804,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18757,ARCHULETA (3),1992,1992-09-09,1992-10-31,Wildfire,602.8362671636535,27.89744727572074,4.011569247238134,1992-09,1992-10
2818,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18779,BRIDGE (2),1992,1992-10-02,1992-10-02,Wildfire,431.8480294202899,21.490755160148268,4.012441156203143,1992-10,1992-10
2833,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18806,No Fire Name Provided (2),1992,1992-09-03,1992-10-31,Wildfire,564.0704273283276,16.872841949480193,4.007478162802027,1992-09,1992-10
2838,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18814,unknown (3),1992,1992-09-03,1992-10-31,Wildfire,586.2781917867412,15.419629692109485,4.006575218858609,1992-09,1992-10
2839,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18815,unknown (3),1992,1992-06-24,1992-10-31,Wildfire,577.5388022826294,15.415721865976046,4.006673024308085,1992-06,1992-10
2843,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18822,Gary (3),1992,1992-07-30,1992-10-31,Wildfire,645.6494635536133,14.50440310113421,4.0056162065950245,1992-07,1992-10
2850,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18839,FRIJOLES (3),1992,1992-08-03,1992-10-31,Wildfire,547.024677719896,11.788232084700637,4.005387431575224,1992-08,1992-10
2851,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18840,BRENDA (3),1992,1992-12-12,1992-10-31,Wildfire,352.34794608958964,12.27061620644255,4.008706320231623,1992-12,1992-10
2854,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18843,WINDSHIELD (2),1992,1992-12-01,1992-10-31,Wildfire,645.3273441610398,11.489951076059072,4.004451210374092,1992-12,1992-10
2888,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18909,GALE (2),1992,1992-11-20,1992-10-31,Wildfire,647.6013053039919,4.353077057092664,4.00168046181402,1992-11,1992-10
2893,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18922,FLASH (3),1992,1992-07-26,1992-10-31,Wildfire,453.2996897570234,3.966151184193558,4.002187378060152,1992-07,1992-10
2896,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18930,FORK (3),1992,1992-06-28,1992-10-31,Wildfire,450.88080090794176,3.142288436154061,4.001742305521674,1992-06,1992-10
2903,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18942,Byrd Creek (2),1992,1992-10-26,1992-10-31,Wildfire,583.9581748045978,2.807857617206665,4.001202079934126,1992-10,1992-10
2905,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,18949,TURNIPGREEN (2),1992,1992-10-24,1992-10-31,Wildfire,647.9385304389283,2.15670034770213,4.000832139256421,1992-10,1992-10
2935,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,19002,211 BRAVO (3),1992,1992-10-13,1992-10-13,Wildfire,347.81155170081894,0.7007001210156628,4.000503649258908,1992-10,1992-10
3019,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61179,SAWYER (1),1992,1992-05-14,1992-10-31,Wildfire,349.6868574979823,2805.643138686032,6.005825411026651,1992-05,1992-10
3039,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61203,TEXACO (1),1992,1992-08-10,1992-10-31,Wildfire,291.0288891136021,1628.9224728756042,5.399279018173141,1992-08,1992-10
3041,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61206,DIPPINGVAT (1),1992,1992-09-09,1992-10-31,Wildfire,275.5212658216564,1895.95257321516,5.720332337651934,1992-09,1992-10
3048,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61218,JA 1 (1),1992,1992-10-13,1992-10-31,Wildfire,369.1595048258661,1943.408006956968,5.316103189509966,1992-10,1992-10
3066,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61244,STILES (1),1992,1992-10-09,1992-10-31,Wildfire,359.7843227502212,1625.3937465183053,5.129422298124096,1992-10,1992-10
3068,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61246,UNNAMED (1),1992,1992-10-03,1992-10-31,Unknown - Likely Wildfire,272.6884806480937,9344.257471921786,10.566787868810469,1992-10,1992-10
3069,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,61247,UNNAMED (1),1992,1992-10-02,1992-10-31,Wildfire,510.2669719795445,7000.960297560021,7.430047740695568,1992-10,1992-10
3093,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,67597,Quemado (1),1992,1992-05-01,1992-10-31,Likely Wildfire,529.6653051362637,50.05255787204042,3.023624616048413,1992-05,1992-10
3095,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,67599,ERBIE C RX (1),1992,1992-05-01,1992-10-31,Likely Wildfire,321.4933613451721,47.76371199068141,3.037142067094972,1992-05,1992-10
3110,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,67614,UNKNOWN (1),1992,1992-05-01,1992-10-31,Likely Wildfire,533.1852981560077,16.995634727979354,3.007968915678451,1992-05,1992-10
3113,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,67617,UNKNOWN (1),1992,1992-05-01,1992-10-31,Likely Wildfire,635.5264042187741,15.206144175078656,3.0059817121972183,1992-05,1992-10
3137,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,67641,RX3 (1),1992,1992-05-01,1992-10-31,Likely Wildfire,348.4133145545114,0.2911760516989821,3.0002089300548627,1992-05,1992-10
3158,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,77938,UNNAMED (1),1992,1992-10-03,1992-10-31,Unknown - Likely Prescribed Fire,270.61582538922244,2470.3964704641294,3.282198820884733,1992-10,1992-10
3160,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,77944,UNNAMED (1),1992,1992-11-14,1992-10-31,Unknown - Likely Prescribed Fire,251.07811401113395,2087.4037975563024,3.0784406137682487,1992-11,1992-10
3163,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,77958,UNNAMED (1),1992,1992-10-29,1992-10-31,Unknown - Likely Prescribed Fire,238.47395613020387,1570.8325639076452,2.646754837926609,1992-10,1992-10
3166,1992,M10,Oct,9600.0,1992-10-01,1992,M10,Oct,92200.0,77962,UNNAMED (1),1992,1992-10-03,1992-10-31,Unknown - Likely Prescribed Fire,264.98835470965383,1422.9112663331905,2.34242811150349,1992-10,1992-10
3320,1993,M05,May,9500.0,1993-05-01,1993,M05,May,93200.0,19261,PINE (4),1993,1993-05-08,1993-05-11,Wildfire,454.3546520121841,6269.406050416144,7.449621360016373,1993-05,1993-05
3322,1993,M05,May,9500.0,1993-05-01,1993,M05,May,93200.0,19323,ARMENDARIS (2),1993,1993-06-15,1993-05-28,Wildfire,566.5440748074769,657.2876386886442,4.29004258799812,1993-06,1993-05
3326,1993,M05,May,9500.0,1993-05-01,1993,M05,May,93200.0,19387,CORRALITOS (2),1993,1993-05-20,1993-05-20,Wildfire,555.5561010799862,255.5296711050113,4.114988239085246,1993-05,1993-05
3334,1993,M05,May,9500.0,1993-05-01,1993,M05,May,93200.0,19543,MAC (2),1993,1993-05-16,1993-05-16,Wildfire,615.1024211940098,25.21041671541325,4.010246430450752,1993-05,1993-05
3344,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19247,ESCONDIDO (3),1993,1993-06-01,1993-06-06,Wildfire,513.0696700085119,23622.16017075633,15.510210772332554,1993-06,1993-06
3345,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19253,SNF ASSIST (2),1993,1993-06-11,1993-06-11,Wildfire,647.2471394033654,15691.863901237795,10.061001642936038,1993-06,1993-06
3346,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19274,MAYDAY (4),1993,1993-05-31,1993-06-10,Wildfire,457.0349087450686,3462.7279564005225,5.89412662476293,1993-05,1993-06
3347,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19275,ELPASODRAW (3),1993,1993-06-01,1993-06-05,Wildfire,501.6613084968256,3188.7037798914703,5.589072012273619,1993-06,1993-06
3349,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19294,BEAR (4),1993,1993-06-22,1993-06-26,Wildfire,436.9682319986471,1872.8799172619256,5.071519495076089,1993-06,1993-06
3352,1993,M06,Jun,9500.0,1993-06-01,1993,M06,Jun,93300.0,19310,COCKLEBURR (3),1993,1993-06-01,1993-06-05,Wildfire,508.95960933682176,926.6474490761158,4.455167478949629,1993-06,1993-06
3378,1993,M07,Jul,9400.0,1993-07-01,1993,M07,Jul,92900.0,19270,SHILOH (2),1993,1993-06-01,1993-07-10,Wildfire,510.65911027998254,8303.263360025818,8.064973674646346,1993-06,1993-07
3383,1993,M07,Jul,9400.0,1993-07-01,1993,M07,Jul,92900.0,19417,DOME (3),1993,1993-07-27,1993-07-29,Wildfire,568.340869596452,165.04735701307234,4.072600513988315,1993-07,1993-07
3393,1993,M07,Jul,9400.0,1993-07-01,1993,M07,Jul,92900.0,19591,BELL (2),1993,1993-07-11,1993-07-11,Wildfire,559.684112490151,10.280608967374496,4.00459214793575,1993-07,1993-07
3401,1993,M07,Jul,9400.0,1993-07-01,1993,M07,Jul,92900.0,19695,SEWER POND (2),1993,1993-07-05,1993-07-05,Wildfire,595.700294309643,0.7049666052198345,4.000295856243464,1993-07,1993-07
3426,1993,M08,Aug,9800.0,1993-08-01,1993,M08,Aug,93100.0,19284,STONE (2),1993,1993-05-21,1993-08-10,Wildfire,643.2045432693853,2609.898478165732,5.014412330212918,1993-05,1993-08
3522,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19256,Bell (2),1993,1993-05-21,1993-10-31,Wildfire,643.7947575992745,12935.70424955024,9.023225219240594,1993-05,1993-10
3523,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19258,Stone (3),1993,1993-05-21,1993-10-31,Wildfire,621.00982158522,11147.200397858524,8.48752983060865,1993-05,1993-10
3531,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19268,Blackhawk (2),1993,1993-05-28,1993-10-31,Wildfire,621.8472605542603,4435.763676515928,5.783301124685456,1993-05,1993-10
3532,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19271,QUEMADO (4),1993,1993-06-15,1993-10-31,Wildfire,544.092994907825,4252.125183845544,5.953767657202561,1993-06,1993-10
3537,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19283,FRIJOLES (4),1993,1993-06-15,1993-10-31,Wildfire,545.9340983541477,2622.341289256976,5.200850659980145,1993-06,1993-10
3543,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19296,Whiskey (3),1993,1993-05-20,1993-10-31,Wildfire,624.467553996822,1730.0598527701177,4.692613988387826,1993-05,1993-10
3596,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19377,Miller (3),1993,1993-05-31,1993-10-31,Wildfire,629.0184374710866,271.1153579566413,4.107753343068383,1993-05,1993-10
3598,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19380,South lake (2),1993,1993-12-31,1993-10-31,Wildfire,615.4177637792611,332.51114147992047,4.135075375236969,1993-12,1993-10
3599,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19382,OAKS (3),1993,1993-05-01,1993-10-31,Wildfire,572.5992152717894,261.10549509802433,4.114000110432428,1993-05,1993-10
3601,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19386,UNIT 49 (2),1993,1993-10-05,1993-10-31,Wildfire,566.0508485374642,482.3798787908535,4.213046177758237,1993-10,1993-10
3603,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19390,PORTER (3),1993,1993-10-06,1993-10-31,Wildfire,593.6176452070655,241.91220234836743,4.101880479927439,1993-10,1993-10
3616,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19418,unknown (3),1993,1993-07-26,1993-10-31,Wildfire,581.8872288227158,164.5458950125749,4.070694924575629,1993-07,1993-10
3640,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19471,Outlaw (3),1993,1993-06-27,1993-10-31,Wildfire,501.8792248674874,72.43387295291402,4.03608132662397,1993-06,1993-10
3657,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19511,706 Fire (3),1993,1993-05-01,1993-10-31,Wildfire,254.06425009197704,39.30855419564818,4.038679737685858,1993-05,1993-10
3658,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19512,BARLEY (3),1993,1993-06-02,1993-10-31,Wildfire,591.0431609676594,38.71552478787865,4.016375929604064,1993-06,1993-10
3665,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19521,Pole (3),1993,1993-06-28,1993-10-31,Wildfire,647.2019508824443,34.21519618163461,4.013216584149268,1993-06,1993-10
3677,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19546,CLOSED ROAD (2),1993,1993-11-11,1993-10-31,Wildfire,643.1255105977621,28.80496659288529,4.011197257035455,1993-11,1993-10
3679,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19550,JULY (3),1993,1993-07-01,1993-10-31,Wildfire,597.6394523219043,21.69417078717893,4.009074940879026,1993-07,1993-10
3681,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19555,No Fire Name Provided (2),1993,1993-06-01,1993-10-31,Wildfire,620.6789711356851,19.985602253460883,4.008049895027414,1993-06,1993-10
3683,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19557,SHINGLE (2),1993,1993-10-25,1993-10-31,Wildfire,642.4628481336832,19.7278351517055,4.007676644341776,1993-10,1993-10
3687,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19565,WRONG WAY (2),1993,1993-07-01,1993-10-31,Wildfire,646.604318702144,18.003922421421166,4.0069609504223385,1993-07,1993-10
3690,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19571,No Fire Name Provided (3),1993,1993-06-11,1993-10-31,Wildfire,512.082166655582,15.563640056422775,4.007598214246587,1993-06,1993-10
3691,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19573,County Line Fire (3),1993,1993-05-01,1993-10-31,Wildfire,220.28573417408955,15.273325098283896,4.017333538591988,1993-05,1993-10
3697,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19583,Tadpole (3),1993,1993-06-01,1993-10-31,Wildfire,649.1659029875796,12.705652424747251,4.004893068307452,1993-06,1993-10
3708,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19604,CUT-OVER (2),1993,1993-06-19,1993-10-31,Wildfire,647.7052229471738,7.330185413089179,4.002829290684015,1993-06,1993-10
3714,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19621,RIDGE (3),1993,1993-07-08,1993-10-31,Wildfire,452.3545609180101,5.227520243658786,4.002889061311247,1993-07,1993-10
3719,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19636,BONE (3),1993,1993-07-18,1993-10-31,Wildfire,457.20154748792464,4.140931322785375,4.002264281117123,1993-07,1993-10
3721,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19639,Boundry  (2),1993,1993-05-01,1993-10-31,Wildfire,569.2852162117813,3.986316731009589,4.00175057976981,1993-05,1993-10
3722,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19640,FRIJOLES93 (3),1993,1993-05-20,1993-10-31,Wildfire,569.3216434506235,3.985407203042005,4.001750068370353,1993-05,1993-10
3732,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19664,GREEN SNAKE (2),1993,1993-10-09,1993-10-31,Wildfire,640.3797370578529,2.085596483325164,4.0008142030277645,1993-10,1993-10
3733,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19668,CORNBREAD (2),1993,1993-07-01,1993-10-31,Wildfire,647.3590606879227,1.949910221975937,4.000753024998176,1993-07,1993-10
3736,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19674,BROWN TRUCK (2),1993,1993-11-08,1993-10-31,Wildfire,647.1894544642444,1.4863243960780024,4.000574145787538,1993-11,1993-10
3754,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19721,CARNEY (2),1993,1993-10-09,1993-10-31,Wildfire,642.0560708033196,0.3435000178102842,4.000133750007761,1993-10,1993-10
3789,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19833,Lone Pine (2),1993,1993-11-11,1993-10-31,Wildfire,588.75437853178,0.0821494969359215,4.000034882754138,1993-11,1993-10
3792,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,19845,FOLKER (2),1993,1993-07-03,1993-10-31,Wildfire,602.2813328176343,0.0182693121744899,4.000007583379718,1993-07,1993-10
3814,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61270,BLUE ALLEGHENY FIRE (1),1993,1993-09-07,1993-10-31,Wildfire,182.95477827432563,4074.1811662172695,9.567196993494711,1993-09,1993-10
3815,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61271,SAN SABA FIRE (1),1993,1993-08-15,1993-10-31,Wildfire,153.30573072295437,12896.900710214251,25.03134150529705,1993-08,1993-10
3816,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61272,MCIVOR FIRE (1),1993,1993-06-01,1993-10-31,Wildfire,438.7684838258817,15255.65475697095,12.69231458008782,1993-06,1993-10
3817,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61273,DONAHOE FIRE (1),1993,1993-06-01,1993-10-31,Wildfire,442.0622459181714,13827.030049806586,11.819617133944332,1993-06,1993-10
3823,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61280,CORRAL (1),1993,1993-06-16,1993-10-31,Wildfire,492.5247131153986,1051.468674198101,4.533713662583131,1993-06,1993-10
3828,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61289,HALFWAY (1),1993,1993-10-15,1993-10-31,Wildfire,359.51785241082035,1594.5552808843431,5.108815090955655,1993-10,1993-10
3829,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61290,PORTER (1),1993,1993-11-30,1993-10-31,Wildfire,395.2225263591938,1937.584081251899,5.225628571264019,1993-11,1993-10
3830,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61291,GIBBS (1),1993,1993-10-17,1993-10-31,Wildfire,388.7076634360029,1596.9067966839098,5.027061559944538,1993-10,1993-10
3831,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61292,EICHEVERRY (1),1993,1993-06-06,1993-10-31,Wildfire,375.2216686953503,1302.890633967247,4.868080619182663,1993-06,1993-10
3832,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61293,MADDOX 2 (1),1993,1993-06-01,1993-10-31,Wildfire,360.8208336585672,8273.842117993652,9.732652708894657,1993-06,1993-10
3833,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61294,LAVADE (1),1993,1993-05-25,1993-10-31,Wildfire,490.8817186443117,2462.6634557855045,5.254204099608121,1993-05,1993-10
3839,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61309,WESTEND (1),1993,1993-09-03,1993-10-31,Wildfire,272.05592116634045,5692.825763377363,9.231301104357012,1993-09,1993-10
3843,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61314,MENARD FIRE (1),1993,1993-08-15,1993-10-31,Wildfire,206.1948303719305,10463.91097632563,16.686922069591922,1993-08,1993-10
3855,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61326,MEREDITH (1),1993,1993-06-16,1993-10-31,Wildfire,415.85093861872673,1221.1829676645943,4.734147055024588,1993-06,1993-10
3856,1993,M10,Oct,9700.0,1993-10-01,1993,M10,Oct,95000.0,61327,JALTWO (1),1993,1993-06-03,1993-10-31,Wildfire,365.8151301579269,13332.258806279802,13.1113363740068,1993-06,1993-10
